,sample,cid,class,db,dir,num,split,tag,vid
12,-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_12.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_12/img/,65,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_12.avi
13,-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_3.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_3/img/,78,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_3.avi
14,-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_4.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_4/img/,78,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np2_le_goo_4.avi
15,-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np4_le_goo_5.avi,24,hug,hmdb51,./Dataset/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np4_le_goo_5/img/,95,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/hug/-_FREE_HUGS_-_Abrazos_Gratis_www_abrazosgratis_org_hug_u_cm_np4_le_goo_5.avi
16,100_Second_Handstand_handstand_f_nm_np1_ba_bad_0.avi,48,handstand,hmdb51,./Dataset/hmdb51/handstand/100_Second_Handstand_handstand_f_nm_np1_ba_bad_0/img/,65,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/handstand/100_Second_Handstand_handstand_f_nm_np1_ba_bad_0.avi
17,100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_0.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_0/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_0.avi
18,100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_1.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_1/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_1.avi
19,100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_2.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_2/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_by_a_GIRL!!!_pushup_f_nm_np1_fr_goo_2.avi
20,100_push_ups_pushup_f_nm_np1_ri_med_0.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_0/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_0.avi
21,100_push_ups_pushup_f_nm_np1_ri_med_1.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_1/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_1.avi
22,100_push_ups_pushup_f_nm_np1_ri_med_2.avi,15,pushup,hmdb51,./Dataset/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_2/img/,80,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pushup/100_push_ups_pushup_f_nm_np1_ri_med_2.avi
23,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ba_med_5.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ba_med_5/img/,108,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ba_med_5.avi
24,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_0.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_0/img/,148,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_0.avi
25,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_1.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_1/img/,62,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_1.avi
26,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_2.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_2/img/,98,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_2.avi
27,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_9.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_9/img/,152,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_fr_med_9.avi
28,10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6/img/,154,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_cm_np1_ri_med_6.avi
29,10YearOldYouthBasketballStarBaller_dribble_f_nm_np1_ba_med_17.avi,34,dribble,hmdb51,./Dataset/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_nm_np1_ba_med_17/img/,98,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/dribble/10YearOldYouthBasketballStarBaller_dribble_f_nm_np1_ba_med_17.avi
30,10_Pull_Ups_pullup_f_nm_np1_fr_goo_0.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_0/img/,69,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_0.avi
31,10_Pull_Ups_pullup_f_nm_np1_fr_goo_1.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_1/img/,79,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_1.avi
32,10_Pull_Ups_pullup_f_nm_np1_fr_goo_2.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_2/img/,79,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/10_Pull_Ups_pullup_f_nm_np1_fr_goo_2.avi
33,11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_0.avi,50,shoot_bow,hmdb51,./Dataset/hmdb51/shoot_bow/11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_0/img/,292,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_bow/11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_0.avi
34,11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_1.avi,50,shoot_bow,hmdb51,./Dataset/hmdb51/shoot_bow/11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_1/img/,330,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/shoot_bow/11_4_08ErikaRecurveBack_shoot_bow_u_nm_np1_ba_med_1.avi
35,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0/img/,78,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_0.avi
36,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1/img/,78,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_1.avi
37,12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi,17,pullup,hmdb51,./Dataset/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2/img/,78,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/pullup/12_Pull-ups_by_female_athlete_pullup_f_cm_np1_ba_med_2.avi
38,17flaks_flic_flac_f_cm_np1_fr_med_0.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_0/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_0.avi
39,17flaks_flic_flac_f_cm_np1_fr_med_1.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_1/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_1.avi
40,17flaks_flic_flac_f_cm_np1_fr_med_2.avi,23,flic_flac,hmdb51,./Dataset/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_2/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/flic_flac/17flaks_flic_flac_f_cm_np1_fr_med_2.avi
41,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_1.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_1/img/,139,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_1.avi
42,1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.avi,13,fencing,hmdb51,./Dataset/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2/img/,106,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/fencing/1899_Hamlet__the_Fencing_Scene_with_Laertes_fencing_f_cm_np2_le_med_2.avi
43,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_0.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_0/img/,114,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_0.avi
44,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_1.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_1/img/,244,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_1.avi
45,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_2.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_2/img/,167,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ba_med_2.avi
46,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_6.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_6/img/,123,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_6.avi
47,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_7.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_7/img/,178,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_fr_med_7.avi
48,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_le_med_4.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_le_med_4/img/,79,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_le_med_4.avi
49,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_3.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_3/img/,60,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_3.avi
50,1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_5.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_5/img/,117,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1989_Tour_de_France_Final_Time_Trial_ride_bike_f_cm_np1_ri_med_5.avi
51,1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ba_med_1.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ba_med_1/img/,122,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ba_med_1.avi
52,1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_le_med_0.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_le_med_0/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_le_med_0.avi
53,1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_2.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_2/img/,83,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_2.avi
54,1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_3.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_3/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_3.avi
55,1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_4.avi,9,ride_bike,hmdb51,./Dataset/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_4/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/ride_bike/1996_Tour_de_France_-_Indurain_Cracks_ride_bike_f_cm_np1_ri_med_4.avi
56,20060723sfjffangelina_run_f_nm_np1_ri_med_2.avi,25,run,hmdb51,./Dataset/hmdb51/run/20060723sfjffangelina_run_f_nm_np1_ri_med_2/img/,46,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/run/20060723sfjffangelina_run_f_nm_np1_ri_med_2.avi
57,20060723sfjffangelina_stand_f_nm_np1_le_med_0.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/20060723sfjffangelina_stand_f_nm_np1_le_med_0/img/,46,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/20060723sfjffangelina_stand_f_nm_np1_le_med_0.avi
58,20060723sfjffangelina_throw_u_cm_np1_ba_med_4.avi,35,throw,hmdb51,./Dataset/hmdb51/throw/20060723sfjffangelina_throw_u_cm_np1_ba_med_4/img/,30,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/throw/20060723sfjffangelina_throw_u_cm_np1_ba_med_4.avi
59,20060723sfjffbartsinger_wave_f_cm_np1_ba_med_0.avi,30,wave,hmdb51,./Dataset/hmdb51/wave/20060723sfjffbartsinger_wave_f_cm_np1_ba_med_0/img/,47,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/wave/20060723sfjffbartsinger_wave_f_cm_np1_ba_med_0.avi
60,20060723sfjffbitemebaby_walk_u_nm_np1_fr_med_0.avi,3,walk,hmdb51,./Dataset/hmdb51/walk/20060723sfjffbitemebaby_walk_u_nm_np1_fr_med_0/img/,91,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/walk/20060723sfjffbitemebaby_walk_u_nm_np1_fr_med_0.avi
61,20060723sfjffcomeback_stand_u_cm_np1_ba_med_1.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/20060723sfjffcomeback_stand_u_cm_np1_ba_med_1/img/,43,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/20060723sfjffcomeback_stand_u_cm_np1_ba_med_1.avi
62,20060723sfjffcomeback_turn_u_nm_np1_le_med_0.avi,41,turn,hmdb51,./Dataset/hmdb51/turn/20060723sfjffcomeback_turn_u_nm_np1_le_med_0/img/,40,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/turn/20060723sfjffcomeback_turn_u_nm_np1_le_med_0.avi
63,20060723sfjffdabaum_eat_h_cm_np1_fr_goo_0.avi,14,eat,hmdb51,./Dataset/hmdb51/eat/20060723sfjffdabaum_eat_h_cm_np1_fr_goo_0/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/eat/20060723sfjffdabaum_eat_h_cm_np1_fr_goo_0.avi
64,20060723sfjffdabaum_stand_u_nm_np1_fr_med_1.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/20060723sfjffdabaum_stand_u_nm_np1_fr_med_1/img/,30,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/20060723sfjffdabaum_stand_u_nm_np1_fr_med_1.avi
65,20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0.avi,25,run,hmdb51,./Dataset/hmdb51/run/20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0/img/,61,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/run/20060723sfjffinallseriousness_run_f_cm_np1_fr_med_0.avi
66,20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1.avi,25,run,hmdb51,./Dataset/hmdb51/run/20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1/img/,40,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/run/20060723sfjffinallseriousness_run_u_cm_np1_fr_med_1.avi
67,20060723sfjffjewcy_walk_f_cm_np1_ba_med_2.avi,3,walk,hmdb51,./Dataset/hmdb51/walk/20060723sfjffjewcy_walk_f_cm_np1_ba_med_2/img/,48,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/walk/20060723sfjffjewcy_walk_f_cm_np1_ba_med_2.avi
68,20060723sfjffjewgotmail_stand_u_cm_np1_ri_med_0.avi,43,stand,hmdb51,./Dataset/hmdb51/stand/20060723sfjffjewgotmail_stand_u_cm_np1_ri_med_0/img/,48,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/stand/20060723sfjffjewgotmail_stand_u_cm_np1_ri_med_0.avi
69,20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1.avi,12,sit,hmdb51,./Dataset/hmdb51/sit/20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1/img/,77,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sit/20060723sfjffsomelikeitwarmed_sit_u_nm_np1_fr_goo_1.avi
70,2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_fr_bad_2.avi,16,sword,hmdb51,./Dataset/hmdb51/sword/2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_fr_bad_2/img/,98,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sword/2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_fr_bad_2.avi
71,2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_le_bad_0.avi,16,sword,hmdb51,./Dataset/hmdb51/sword/2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_le_bad_0/img/,85,s2,train,/home/windhyk/Desktop/HARdatabase_frames/hmdb51/sword/2006_Full_Contact_Medieval_Sword_Tournament_Final_sword_f_cm_np2_le_bad_0.avi
