,sample,cid,class,db,dir,num,split,tag,vid
10,v_HulaHoop_g14_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g14_c01/img,216,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
11,v_HulaHoop_g06_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g06_c04/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
12,v_HulaHoop_g16_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c03/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
13,v_HulaHoop_g08_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g08_c04/img,80,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
14,v_HulaHoop_g07_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g07_c02/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
15,v_HulaHoop_g22_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g22_c03/img,94,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
16,v_HulaHoop_g23_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c06/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
17,v_HulaHoop_g01_c07.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c07/img,117,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
18,v_HulaHoop_g09_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g09_c02/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
19,v_HulaHoop_g20_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c02/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
20,v_HulaHoop_g01_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c01/img,90,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
21,v_HulaHoop_g05_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g05_c02/img,95,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
22,v_HulaHoop_g14_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g14_c04/img,220,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
23,v_HulaHoop_g23_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c03/img,80,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
24,v_HulaHoop_g09_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g09_c04/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
25,v_HulaHoop_g13_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c05/img,85,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
26,v_HulaHoop_g12_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g12_c03/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
27,v_HulaHoop_g10_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g10_c04/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
28,v_HulaHoop_g03_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g03_c05/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
29,v_HulaHoop_g10_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g10_c02/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
30,v_HulaHoop_g01_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c06/img,120,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
31,v_HulaHoop_g06_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g06_c01/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
32,v_HulaHoop_g15_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g15_c04/img,80,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
33,v_HulaHoop_g23_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c04/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
34,v_HulaHoop_g19_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g19_c03/img,88,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
35,v_HulaHoop_g20_c07.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c07/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
36,v_HulaHoop_g05_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g05_c04/img,113,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
37,v_HulaHoop_g01_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c02/img,140,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
38,v_HulaHoop_g15_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g15_c03/img,86,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
39,v_HulaHoop_g12_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g12_c02/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
40,v_HulaHoop_g02_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g02_c03/img,120,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
41,v_HulaHoop_g13_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c06/img,85,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
42,v_HulaHoop_g17_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g17_c03/img,98,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
43,v_HulaHoop_g15_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g15_c02/img,85,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
44,v_HulaHoop_g13_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c02/img,98,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
45,v_HulaHoop_g22_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g22_c02/img,92,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
46,v_HulaHoop_g17_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g17_c01/img,89,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
47,v_HulaHoop_g21_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g21_c02/img,77,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
48,v_HulaHoop_g03_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g03_c01/img,91,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
49,v_HulaHoop_g08_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g08_c01/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
50,v_HulaHoop_g09_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g09_c01/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
51,v_HulaHoop_g18_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g18_c03/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
52,v_HulaHoop_g17_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g17_c02/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
53,v_HulaHoop_g13_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c04/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
54,v_HulaHoop_g19_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g19_c02/img,90,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
55,v_HulaHoop_g16_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c01/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
56,v_HulaHoop_g25_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g25_c04/img,96,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
57,v_HulaHoop_g23_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c02/img,81,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
58,v_HulaHoop_g20_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c03/img,97,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
59,v_HulaHoop_g05_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g05_c01/img,105,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
60,v_HulaHoop_g16_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c04/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
61,v_HulaHoop_g08_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g08_c03/img,90,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
62,v_HulaHoop_g03_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g03_c04/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
63,v_HulaHoop_g07_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g07_c03/img,90,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
64,v_HulaHoop_g02_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g02_c01/img,110,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
65,v_HulaHoop_g09_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g09_c06/img,86,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
66,v_HulaHoop_g02_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g02_c04/img,110,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
67,v_HulaHoop_g06_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g06_c02/img,107,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
68,v_HulaHoop_g25_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g25_c02/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
69,v_HulaHoop_g04_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g04_c05/img,114,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
70,v_HulaHoop_g14_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g14_c05/img,220,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
71,v_HulaHoop_g23_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c05/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
72,v_HulaHoop_g07_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g07_c01/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
73,v_HulaHoop_g24_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g24_c03/img,96,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
74,v_HulaHoop_g09_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g09_c03/img,86,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
75,v_HulaHoop_g10_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g10_c03/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
76,v_HulaHoop_g21_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g21_c03/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
77,v_HulaHoop_g20_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c06/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
78,v_HulaHoop_g04_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g04_c04/img,110,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
79,v_HulaHoop_g07_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g07_c05/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
80,v_HulaHoop_g11_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g11_c01/img,195,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
81,v_HulaHoop_g19_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g19_c01/img,84,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
82,v_HulaHoop_g14_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g14_c02/img,214,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
83,v_HulaHoop_g17_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g17_c04/img,98,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
84,v_HulaHoop_g20_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c05/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
85,v_HulaHoop_g15_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g15_c05/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
86,v_HulaHoop_g25_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g25_c01/img,96,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
87,v_HulaHoop_g17_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g17_c05/img,94,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
88,v_HulaHoop_g01_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c04/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
89,v_HulaHoop_g04_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g04_c03/img,104,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
90,v_HulaHoop_g25_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g25_c05/img,91,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
91,v_HulaHoop_g11_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g11_c03/img,172,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
92,v_HulaHoop_g20_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c04/img,100,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
93,v_HulaHoop_g23_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g23_c01/img,80,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
94,v_HulaHoop_g08_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g08_c02/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
95,v_HulaHoop_g19_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g19_c04/img,92,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
96,v_HulaHoop_g24_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g24_c01/img,89,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
97,v_HulaHoop_g16_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c02/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
98,v_HulaHoop_g04_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g04_c02/img,111,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
99,v_HulaHoop_g13_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c01/img,90,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
100,v_HulaHoop_g18_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g18_c01/img,95,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
101,v_HulaHoop_g18_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g18_c02/img,107,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
102,v_HulaHoop_g16_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c05/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
103,v_HulaHoop_g24_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g24_c04/img,87,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
104,v_HulaHoop_g20_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g20_c01/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
105,v_HulaHoop_g12_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g12_c04/img,98,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
106,v_HulaHoop_g16_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g16_c06/img,90,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
107,v_HulaHoop_g10_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g10_c01/img,84,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
108,v_HulaHoop_g13_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g13_c03/img,93,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
109,v_HulaHoop_g22_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g22_c05/img,86,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
110,v_HulaHoop_g24_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g24_c02/img,93,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
111,v_HulaHoop_g22_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g22_c04/img,91,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
112,v_HulaHoop_g22_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g22_c01/img,87,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
113,v_HulaHoop_g01_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g01_c03/img,110,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
114,v_HulaHoop_g12_c06.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g12_c06/img,88,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
115,v_HulaHoop_g06_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g06_c03/img,95,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
116,v_HulaHoop_g21_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g21_c01/img,95,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
117,v_HulaHoop_g03_c02.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g03_c02/img,80,s1,test,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
118,v_HulaHoop_g11_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g11_c04/img,149,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
119,v_HulaHoop_g08_c05.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g08_c05/img,100,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
120,v_HulaHoop_g14_c03.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g14_c03/img,212,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
121,v_HulaHoop_g18_c04.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g18_c04/img,119,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
122,v_HulaHoop_g04_c01.avi,0,HulaHoop,ucf50,./Dataset/ucf50/HulaHoop/v_HulaHoop_g04_c01/img,112,s1,train,./video_dataset/ucf50/HulaHoop/v_HulaHoop_g09_c05.avi
